KO_ID	KO_function	SRS011086	SRS011098	SRS011115	SRS011126	SRS011140	SRS011152	SRS011243	SRS011255	SRS011306	SRS011343	SRS012279	SRS012285	SRS012916	SRS012922	SRS012983	SRS012989	SRS013164	SRS013170	SRS013234	SRS013252	SRS013502	SRS013533	SRS1041114	SRS1055046	SRS1055048	SRS1055055	SRS1055059	SRS149647	SRS149671	SRS149690	SRS149696	SRS149720	SRS149882	SRS149961	SRS149973	SRS150032	SRS893272	SRS893325	SRS893332	SRS893338	SRS893352	SRS893353	SRS893355	SRS893363	SRS893385
K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	0.0	21.2614	524.4161	577.1487999999999	166.8378	89.1917	197.396	78.0443	24.4915	13.8066	172.2308	136.07909999999998	632.1856	124.0333	1804.3092	484.6404	41.4159	36.775	0.0	21.770699999999998	0.0	42.4412	0.0	7.194	217.17919999999998	87.1129	121.2495	908.1112	118.0	229.3704	456.81679999999994	0.0	625.0597	286.0	24.3052	187.9085	22.0	83.08479999999999	14.0	53.755700000000004	11.2338	11.0	132.8582	10.2856	220.8422
K00098	L-idonate 5-dehydrogenase [EC:1.1.1.264]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6296	0.0	0.0	14.7227	35.0419	0.0	0.0	0.0	14.477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.9016	0.0	27.1296
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	1361.4847	1019.9219999999999	2933.979	1512.8614	1201.3848	1092.5916	1055.8138999999999	573.8609	2165.4457	856.9027	3093.1933	1000.3203	5109.7723	1298.9011	2865.3806	663.0754	2382.4844	854.5095	1013.966	1460.2906	838.3578	484.9472	421.2963	1119.6957	497.2482	289.7152	846.8031	3552.6243	5195.1544	1797.5476	637.7523	1209.6717	1112.5176999999999	3595.654	1424.7177	770.4865	673.7199	399.3716	242.66459999999998	778.3625	1146.6304	904.9809	375.553	620.3835	1219.2987
K00100	butanol dehydrogenase [EC:1.1.1.-]	0.0	0.0	185.5883	44.5011	26.1862	0.0	8.4077	0.0	48.4107	0.0	289.3154	22.4167	92.1138	0.0	0.0	0.0	85.7755	7.3179	22.2005	16.0	0.0	0.0	0.0	48.823	0.0	0.0	7.0094	24.6226	108.8111	19.9282	4.7328	71.8683	4.8393	30.4274	0.0	0.0	11.2171	0.0	0.0	0.0	71.9632	13.3106	0.0	39.7393	0.0
K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	462.3632	469.31100000000004	784.6735	937.0516	165.9308	324.5307	165.1608	258.0575	24.2626	213.3752	184.7017	680.8526	439.7729	1173.4018999999998	1246.5361	343.0965	59.49079999999999	436.3521	105.1308	842.0002000000001	68.9177	285.0841	22.0904	20.8128	353.2083	157.9708	206.591	1902.0846000000001	120.34939999999999	219.79700000000003	419.231	33.9056	516.0984000000001	236.9727	665.9805	270.456	12.0	199.153	17.821	561.4985	32.1178	70.1728	411.6892	18.7008	914.8671
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	0.0	0.0	0.0	348.64840000000004	0.0	17.208	0.0	18.1574	0.0	14.0905	0.0	0.0	0.0	366.2084	0.0	0.0	0.0	22.1638	0.0	0.0	0.0	0.0	0.0	0.0	18.203	0.0	0.0	142.6246	0.0	0.0	73.7066	0.0	0.0	0.0	23.2436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0434	0.0	0.0
K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	0.0	0.0	0.0	371.7709	0.0	44.6719	0.0	42.186	4.2674	32.2492	27.484	120.7055	72.2687	367.5243	0.0	90.1424	0.0	33.5212	0.0	75.1952	0.0	49.001400000000004	0.0	15.3603	30.8217	8.3285	0.0	206.5796	140.0232	38.1692	111.9641	45.0	0.0	19.0	6.6095	0.0	0.0	27.0368	0.0	6.061	25.4613	0.0	42.7325	0.0	140.9927
K00105	alpha-glycerophosphate oxidase [EC:1.1.3.21]	98.4336	79.2452	0.0	95.1199	14.8002	337.2131	81.3716	34.1248	0.0	105.86430000000001	0.0	41.4269	0.0	205.3272	237.3372	112.5397	74.6662	58.301	79.3984	0.0	14.9464	33.121	0.0	0.0	49.7214	33.984700000000004	27.8686	162.0869	26.0369	0.0	113.5025	0.0	88.8424	35.5539	101.1861	8.4444	0.0	42.7503	0.0	36.9168	7.3202	30.2485	25.3328	0.0	0.0
K00108	choline dehydrogenase [EC:1.1.99.1]	0.0	67.0104	0.0	342.54449999999997	0.0	24.8074	0.0	51.9122	0.0	11.6002	0.0	26.0	0.0	484.4976	0.0	12.8974	0.0	73.3618	0.0	20.6037	0.0	81.05919999999999	0.0	0.0	37.0025	13.7212	0.0	254.8486	0.0	0.0	78.7503	0.0	0.0	0.0	20.922800000000002	0.0	0.0	12.0	0.0	19.754	0.0	0.0	35.6461	0.0	141.4712
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	490.6882	390.57959999999997	1107.5471	1211.4778999999999	575.8006	664.0472	748.0459999999999	234.666	827.1903	776.6238	1048.1192	1006.6886000000001	4123.2571	1413.3262	742.5891	216.47359999999998	1396.5513999999998	685.6955	333.17740000000003	1145.5937999999999	427.3642	403.73560000000003	190.1027	500.96639999999996	219.5336	283.7133	215.2862	1016.5514	1532.4494	499.339	265.7878	423.7663	454.8658	1041.1480999999999	414.5786	115.7989	398.7759	290.16560000000004	71.47030000000001	388.794	634.8715	606.1083	582.367	323.8221	852.5563
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	308.04110000000003	76.5124	777.0457	229.90619999999998	540.2697000000001	182.6567	907.2705000000001	80.8405	535.2577	558.1723000000001	744.0722000000001	235.4372	3398.964	246.5473	531.4533	104.28020000000001	1179.9777	139.0183	272.5499	80.58619999999999	275.3728	40.8377	171.79	335.179	75.2403	26.6574	186.8582	81.0269	696.0876	361.847	80.7295	157.4758	219.3112	739.7323	3.5138	152.0749	295.3238	28.6228	62.459399999999995	139.14180000000002	561.4547	375.044	66.29220000000001	250.1651	347.2224
K00113	glycerol-3-phosphate dehydrogenase subunit C	177.91	79.1126	135.7137	225.1341	49.8177	304.3028	291.6908	67.80359999999999	916.7363	577.2846000000001	279.2401	236.9826	3191.8141	290.9163	557.59	109.30780000000001	1190.0357000000001	177.9041	184.3017	84.0556	72.8442	31.398600000000002	149.3549	373.8125	77.4419	7.2342	69.0696	23.0164	428.78790000000004	319.5272	78.2754	214.5418	209.493	678.8996999999999	5.518	63.5846	259.7342	24.5516	41.539	0.0	613.895	182.1798	95.295	223.7637	147.4824
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	235.8453	259.3947	952.6982999999999	547.1503	244.25979999999998	519.323	231.6713	142.2887	94.8537	100.1545	221.2005	284.44329999999997	840.0047	523.8188	2031.4262	336.44489999999996	54.9294	365.8041	63.3776	643.2145	198.059	381.3642	34.6147	49.7367	209.9102	184.8528	243.20600000000002	1628.9533999999999	280.7606	356.9507	258.6168	55.7803	640.9524	527.9368	544.5197000000001	265.11699999999996	49.0903	287.2851	128.3927	202.74790000000002	152.9304	81.3535	224.99	92.1891	543.1086
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	13.956	26.451900000000002	315.7423	197.0348	258.9745	131.42340000000002	225.7379	78.3203	37.8927	16.6729	122.7344	149.65109999999999	527.8804	453.4774	1525.1232	329.9165	67.7282	41.471900000000005	0.0	125.0474	124.1354	47.465900000000005	11.6588	10.5075	10.2921	106.721	165.2155	324.23109999999997	45.4688	62.1513	310.7718	0.0	399.7406	147.8698	114.8231	157.5479	15.3403	18.1453	11.415099999999999	39.0296	12.321	8.0	39.0801	5.7098	209.2516
K00124	formate dehydrogenase iron-sulfur subunit	57.510600000000004	226.2541	694.5978	591.5531	486.0931	666.4542	1870.3546999999999	49.1489	473.05539999999996	899.7991000000001	310.9466	368.8544	288.3054	639.4471	57.409400000000005	233.37019999999998	1768.3201000000001	223.6428	238.9089	215.98669999999998	437.828	94.1413	119.8401	51.5105	191.1175	88.1737	314.079	406.56690000000003	175.9103	113.4206	283.3482	122.6968	142.434	229.6716	145.1876	103.0704	42.3072	28.2791	27.3643	221.062	326.48990000000003	128.7803	65.84309999999999	176.0242	713.3078
K00125	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3221	0.0	0.0	0.0	19.0093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00127	formate dehydrogenase subunit gamma	98.7196	68.2965	729.1552	520.0344	402.9182	289.8772	1187.2121	71.9946	704.0902	471.3137	334.8592	317.8083	350.0903	608.5537999999999	380.9341	151.2396	940.2271	178.2395	130.9284	259.6553	264.81870000000004	84.3723	50.386700000000005	110.3294	113.9459	41.9955	182.3431	318.3784	217.3039	90.813	173.3381	59.4083	65.3401	185.2709	142.4621	83.7782	16.3863	61.1798	9.5082	180.6769	130.20260000000002	71.92660000000001	67.9523	48.4548	246.05220000000003
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	51.3529	19.1562	300.65250000000003	51.022	175.73250000000002	31.8764	115.0126	0.0	525.7223	19.8991	89.9607	168.0872	468.6071	0.0	68.3594	0.0	318.44	0.0	9.1156	55.3232	66.1923	8.6247	0.0	31.9533	0.0	0.0	24.4603	7.3647	491.1749	22.27	0.0	75.6803	127.2003	229.4651	0.0	21.1924	13.8909	0.0	0.0	0.0	164.0805	28.6377	0.0	0.0	0.0
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	0.0	0.0	0.0	303.67490000000004	0.0	34.0729	0.0	29.2529	0.0	8.8023	0.0	37.6973	0.0	482.291	0.0	0.0	0.0	14.4901	0.0	0.0	0.0	0.0	0.0	0.0	7.2849	10.1622	0.0	111.2386	0.0	0.0	59.6149	0.0	0.0	0.0	13.9571	0.0	0.0	0.0	0.0	48.2945	0.0	0.0	0.0	0.0	0.0
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	542.4937	198.3324	473.7371	701.0427	183.4624	379.315	24.906	258.1267	18.9937	149.185	250.8579	530.9438	129.284	296.5428	48.4523	94.1374	102.3426	322.4483	364.3419	443.0825	106.3285	149.18540000000002	29.0537	45.061099999999996	59.9858	99.0417	40.1583	405.71999999999997	523.9648	135.8115	495.34209999999996	10.3721	59.4229	156.161	273.40590000000003	76.9354	20.4205	62.6835	55.3229	32.3721	480.54839999999996	60.3933	106.57430000000001	106.56	172.839
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	104.0719	143.6121	419.9427	226.7415	80.4242	221.6433	154.1824	119.259	321.28499999999997	196.9478	19.439999999999998	243.1419	169.3682	79.8488	127.7115	0.0	189.5036	182.0244	168.9973	60.9013	62.3295	60.7039	15.1778	78.5576	24.238300000000002	35.6404	41.1854	80.0926	353.6364	59.27420000000001	86.426	63.0724	56.2629	117.513	111.3988	98.6004	20.2547	11.4138	0.0	10.5399	56.8314	31.4564	20.5828	14.674100000000001	77.6378
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1132.4759	785.7492	3597.3028	2134.7012	1854.8876	1180.4461000000001	803.0984	755.4981	2599.3102	1095.84	3007.5077	1662.828	5665.607599999999	1522.9648	2812.4702	820.3311	2176.4112999999998	1405.1101	2265.3157	2398.1277999999998	804.313	808.394	688.9531000000001	1171.7513	603.2547	304.0391	852.7704	2940.2666	3891.7971	2186.0152000000003	805.3386	1423.6423	1261.0102	4102.8301	2218.1999	996.6627	671.9318	529.9291	234.8278	631.7042	1496.7698	1021.0747	460.1521	614.3905	1234.3179
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	1412.1401	1067.7227	5589.7383	2466.1542	1764.5707	1075.9765	1926.7229000000002	784.2844	2927.8803	968.2175	2740.466	2198.5402	4291.9729	1283.7892	4075.4791	1199.2093	2895.4016	1508.7126	2646.4669999999996	2363.4463	703.101	848.5809	392.8733	746.1454	613.6151	446.62739999999997	965.2868	4547.0213	5251.6566	1556.0559	1367.4726	1540.4835	1709.5232	4169.1201	1994.3055	921.8015	630.4237	430.7549	258.0277	1320.3365000000001	1449.3841	1110.3645	870.4791	732.9883	1524.2774
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	0.0	860.5595999999999	593.2407000000001	1058.5082	479.2848	427.0413	308.7518	207.6111	111.2668	186.4381	112.952	408.2052	446.4955	1323.0583000000001	1198.4565	219.22490000000002	43.3699	293.31669999999997	216.9398	730.7677	94.9678	108.6597	0.0	26.0114	363.8089	257.03000000000003	239.16629999999998	2774.4808000000003	361.9689	66.7537	400.9392	42.9017	453.8781	325.1026	1098.2849	213.2955	35.2344	297.3263	152.9906	487.92580000000004	82.3213	126.8851	478.8303	5.4506	635.561
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	0.0	51.714	0.0	43.9224	0.0	0.0	0.0	38.0	0.0	0.0	0.0	9.4076	0.0	0.0	0.0	13.4819	0.0	59.0	0.0	12.4162	0.0	15.3636	0.0	0.0	14.453	0.0	0.0	79.6949	0.0	0.0	8.9513	0.0	0.0	0.0	13.6397	0.0	0.0	10.3307	0.0	31.831	0.0	0.0	17.3176	0.0	44.3393
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	94.847	213.1776	569.5012	347.6633	74.143	40.9105	0.0	90.4718	427.2813	64.5721	454.8838	283.5135	1227.0432	45.4512	52.1111	16.0	1218.6964	241.8745	24.761200000000002	74.1406	58.6747	53.7481	47.2635	130.7978	56.1537	0.0	190.6419	27.216	366.3952	71.2222	0.0	204.55270000000002	34.2402	358.2074	73.8139	52.818	22.0674	17.5999	48.5596	11.1104	165.682	93.6916	69.7173	133.35680000000002	67.9258
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	789.3334	267.9465	1306.0126	908.203	558.8278	744.4585	344.89549999999997	300.3001	678.423	298.8197	1155.8939	902.437	893.0888	638.5852	3525.0042	419.9561	560.9227	604.6517	902.4308	1478.4988	225.6979	477.2421	140.0862	324.1866	377.8558	304.2969	390.8254	2772.7326000000003	931.9866	351.1427	605.4356	207.02870000000001	728.0522	832.2818	1188.8726	425.9767	90.7429	342.1732	135.7952	928.6364	769.274	414.762	412.7154	176.37969999999999	1051.1398
K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	822.8992	288.8887	2297.2338	1185.3668	738.8951999999999	1215.3865	916.8558	246.8178	1296.9349	791.1994	1733.6571	1224.0931	3515.1382	369.4445	2125.4754000000003	569.5285	1128.6482	626.9287	666.6845000000001	1148.2973	295.9162	482.0382	72.56479999999999	703.0356	407.9509	174.7941	608.6738	1339.2742	2873.2298	722.578	758.9784	639.5245	948.1964	1419.7982	1290.6136000000001	459.8528	326.803	395.9892	174.0584	421.1581	935.3751	403.89739999999995	474.8251	308.124	976.5228999999999
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7397	0.0	0.0	0.0	0.0	0.0	6.972	0.0	0.0	0.0	17.6354	0.0	0.0	0.0	5.8089	0.0	0.0	0.0	9.7371	0.0	14.8493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	219.9038	575.8095	43.294	105.0925	167.892	104.9079	39.315	110.3141	41.8654	9.0266	42.2546	0.0	144.178	509.29359999999997	267.5632	72.3443	0.0	54.6643	159.8514	115.0	109.0156	38.1948	27.6703	21.3745	21.0	50.3938	79.28380000000001	57.7442	134.0302	75.6961	19.0989	30.9396	47.9405	199.4084	155.2253	50.0	12.8819	15.8027	73.3837	33.715199999999996	52.1639	139.1667	75.0046	35.9414	0.0
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	347.7132	236.0828	667.8171	268.4467	101.6443	113.619	33.9094	104.0576	112.0184	49.391	629.8982000000001	196.3503	3228.4644	26.5407	188.5484	0.0	140.4682	77.3654	130.9633	87.2697	83.1936	47.0373	176.4572	408.1982	87.1457	79.178	435.8379	559.8755	1982.1389	273.9013	135.30079999999998	287.9735	146.6087	964.7850999999999	562.8124	38.3356	403.3896	77.64240000000001	128.6035	427.7826	385.9432	553.81	64.3036	204.7055	153.654
K00158	pyruvate oxidase [EC:1.2.3.3]	0.0	51.6639	0.0	30.4307	0.0	194.3345	0.0	29.2855	128.5743	67.4634	0.0	0.0	0.0	0.0	0.0	0.0	51.0372	0.0	485.2202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323.031	0.0	0.0	98.6408	0.0	0.0	81.9251	0.0	0.0	0.0	0.0	0.0	0.0	42.643
K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	0.0	89.4885	194.6406	381.44960000000003	0.0	75.08109999999999	0.0	187.6086	0.0	93.4535	17.0	375.9571	5.1331	145.7027	0.0	24.3143	0.0	189.342	0.0	246.7468	0.0	44.9489	0.0	0.0	8.2022	39.5235	0.0	97.5846	0.0	0.0	190.7746	0.0	67.8909	11.3363	101.8599	0.0	0.0	13.7467	0.0	32.099199999999996	0.0	0.0	158.3064	0.0	93.4717
K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	0.0	77.4949	336.3057	452.3395	0.0	70.436	0.0	189.8753	5.1002	79.3959	25.0	510.4274	0.0	233.55110000000002	0.0	58.003	0.0	166.9347	0.0	350.3374	0.0	147.6943	0.0	18.2075	14.66	64.588	0.0	196.0552	0.0	0.0	289.8957	0.0	66.0	13.0	179.9509	0.0	0.0	22.4244	0.0	43.7249	0.0	0.0	192.79940000000002	0.0	84.0296
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	765.0967	873.0207	1762.7877	1441.4603	435.7833	590.2902	527.3998	362.7426	319.5761	615.5253	684.5043000000001	809.6766	3037.269	1254.1544	1615.2166	472.9381	1009.1912	591.3303	276.58369999999996	1369.5668	278.4411	340.4635	170.0558	352.91330000000005	398.82959999999997	158.5302	345.5392	2054.529	1017.9311	366.99780000000004	504.4716	296.4935	600.6879	1133.8692	1142.7309	271.7993	343.9765	394.688	142.2097	488.0507	245.1227	406.4271	591.2376	234.3381	1083.8706
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	84.5014	56.569	883.8508999999999	625.7814	231.8778	161.5984	257.66270000000003	119.1289	294.3902	574.1849	353.0969	485.73429999999996	441.3963	493.2288	1680.7719	488.7622	681.46	190.0548	0.0	369.0077	0.0	72.2325	10.4097	0.0	376.81190000000004	155.99009999999998	200.8071	1365.4436	133.5907	0.0	416.2894	0.0	509.37379999999996	230.3012	90.0483	184.7066	33.5195	93.07730000000001	11.0	156.1695	41.498400000000004	12.3058	90.4408	5.2962	410.054
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	0.0	30.037	0.0	40.8065	0.0	16.9926	0.0	45.1232	0.0	8.8426	0.0	15.763	0.0	58.662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5287	0.0	0.0	24.0685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3639	0.0	0.0	0.0	0.0	7.1046	0.0	0.0
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	395.154	34.7515	72.8186	144.0323	106.4894	46.7741	22.8389	61.8745	53.5248	10.3956	83.4478	21.8054	154.2118	786.0093	565.4641	147.7937	10.0578	73.3721	154.2016	189.9943	97.538	36.302499999999995	0.0	38.8065	34.5241	41.3143	101.2908	136.2514	139.8886	68.7001	40.8085	36.3131	66.77	268.1419	139.3673	52.8663	0.0	36.138000000000005	63.293800000000005	50.2112	81.9058	84.1459	8.6287	0.0	95.1759
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	0.0	27.529	7.0483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6166	0.0	0.0	0.0	0.0	0.0	0.0	8.1008	0.0	0.0	0.0	7.7354	0.0	0.0	0.0	0.0	42.2219	17.8719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1883	0.0	0.0	0.0	0.0
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	19.5968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0.0	0.0	7.3849	0.0	0.0	0.0	0.0	0.0	4.5911	0.0	21.5188	0.0	41.4037	0.0	0.0	0.0	4.6667	0.0	0.0	5.677	0.0	0.0	0.0	5.5258	0.0	0.0	0.0	0.0	32.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3677	0.0	0.0	0.0	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	0.0	17.859099999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4375	0.0	30.789899999999996	0.0	0.0	0.0	0.0	0.0	0.0	15.0731	0.0	0.0	0.0	3.9742	0.0	0.0	0.0	0.0	43.8054	16.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2405	0.0	0.0	0.0	0.0
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	758.2249	29.7672	1262.0076999999999	484.5584	463.6328	191.8284	290.3672	435.7419	1646.9229	174.959	1427.2094	386.7346	1696.2666	39.72280000000001	257.7948	79.8197	1302.3743	424.2336	363.6879	678.9538	190.0	216.4338	415.3876	596.0328000000001	102.2899	98.5589	306.3849	79.3052	2707.548	1576.6656	24.3637	1112.9850000000001	217.7755	2618.3623	487.9881	375.0154	354.3774	73.3802	159.58530000000002	108.0561	1011.3946	451.144	129.2121	512.371	256.9139
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	511.30350000000004	55.3136	871.7439	432.5529	325.4812	193.4199	354.9481	433.1015	1174.655	197.656	1245.9712	328.8407	2002.8194	45.8844	180.117	59.4009	1147.4814000000001	498.3477	689.8285	626.4292	266.7769	217.2554	559.6764	680.0087	33.39	61.6143	334.75579999999997	146.0481	3700.5807999999997	1570.4241	128.1209	984.0233	132.2679	2536.7376	441.41700000000003	228.9261	246.1179	73.8288	155.4712	128.7206	1128.4992	631.2127	150.7177	382.4051	132.7185
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	176.7371	4.1772	236.6502	177.4321	131.0	39.632	86.4508	165.33689999999999	465.312	43.2397	659.7595	104.4062	750.1278	0.0	59.9647	12.4502	290.7985	255.965	169.141	311.3282	103.0	115.9728	125.5516	363.9354	0.0	18.154600000000002	147.3211	11.2917	845.2359	595.2257999999999	9.0	433.196	39.6763	648.504	33.935900000000004	164.6645	176.5138	47.789500000000004	38.814099999999996	18.75	551.4049	330.8926	44.3464	126.06269999999999	36.3568
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	171.18959999999998	7.9833	259.0804	136.9875	122.8608	60.7393	79.0	177.2574	559.2946	62.119	650.3152	104.85719999999999	710.0087	0.0	57.4347	21.936700000000002	375.4111	254.4468	178.52870000000001	430.6203	103.7864	113.2119	241.096	373.53520000000003	0.0	33.3116	131.15540000000001	0.0	869.8609	584.6218	10.0	406.54949999999997	35.0	700.5947	31.6342	124.61609999999999	120.5741	35.5441	36.641	14.0	525.4579	276.271	53.6043	127.3401	18.2484
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	0.0	0.0	25.9665	0.0	0.0	0.0	0.0	23.1688	27.6768	0.0	30.2299	0.0	171.28050000000002	0.0	0.0	0.0	9.0838	0.0	12.2418	0.0	0.0	9.2443	15.680200000000001	31.9713	0.0	0.0	5.9315	0.0	250.2822	66.8359	0.0	60.0079	0.0	62.8938	0.0	0.0	25.9708	0.0	0.0	0.0	13.7055	51.3161	25.938499999999998	12.349800000000002	0.0
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	13.4028	0.0	19.3187	0.0	0.0	0.0	0.0	28.6941	25.4757	0.0	36.8889	0.0	164.7264	0.0	0.0	0.0	6.2431	6.8505	11.666699999999999	0.0	0.0	21.6727	14.0694	45.1844	0.0	3.4325	0.0	0.0	245.0313	65.5885	0.0	80.03229999999999	0.0	61.7188	0.0	0.0	26.4913	0.0	0.0	0.0	78.1085	48.911500000000004	28.1122	11.970500000000001	0.0
K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	93.9197	14.9766	853.2493000000001	31.7147	63.117999999999995	70.0578	66.9589	57.6997	98.7709	13.1826	611.6222	117.7979	194.8921	6.6633	136.55700000000002	5.1097	342.995	40.5575	309.0328	188.9852	96.41069999999999	29.4067	9.3466	49.873099999999994	59.9943	47.2127	81.1854	0.0	1092.9515000000001	232.3631	94.2102	82.6363	35.4139	1695.9346999999998	206.34840000000003	148.3531	41.5768	13.8571	39.0368	0.0	640.7537	49.480900000000005	0.0	80.89789999999999	63.3499
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	159.01239999999999	102.0846	1260.3105	990.9338	564.9870000000001	343.63800000000003	821.3264	231.6786	158.0293	534.5838	290.18600000000004	574.4874	986.0177000000001	584.6034	2294.5353999999998	564.1733	1010.9665000000001	412.8427	292.33389999999997	496.9443	217.1217	111.3218	53.9381	151.745	324.706	110.837	162.4673	1150.68	253.0199	301.9103	455.96909999999997	58.2487	741.3004	552.836	147.409	80.80839999999999	63.5847	98.9015	22.6084	182.7361	267.7537	168.4638	136.3679	114.0569	312.15930000000003
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	0.0	15.768799999999999	110.75809999999998	113.2392	9.8529	43.0813	6.7714	15.040600000000001	15.6859	33.5282	115.4682	62.410599999999995	53.5844	0.0	0.0	0.0	6.8961	109.15259999999999	0.0	208.0035	0.0	80.8082	0.0	22.8425	0.0	11.3342	0.0	3.4129	134.4891	60.5168	0.0	60.0527	38.6089	78.6415	0.0	27.3536	0.0	0.0	0.0	0.0	236.4037	0.0	0.0	6.0611	11.2632
